STATE,YEAR,Pupose,Total No. of cases reported,Male upto 10 years,Female upto 10 years,Male 10-15 years,Female 10-15 years,Male 15-18 years,Female 15-18 years,Male 18-30 years,Female 18-30 years,Male 30-50 years,Female 30-50 years,Male above 50 years,Female above 50 years,Total Male,Total Female,Grand Total
Arunachal Pradesh,2012.0,For marriage,-0.1274696619515235,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.07558900894014368,-0.10697017248729422,-0.06255452569490655,-0.20467333449894237,-0.03230104885061326,-0.2109003634360554,-0.1379929067417495,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.0712062036242551,-0.12916522810281575
Arunachal Pradesh,2012.0,For Prostitution,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Arunachal Pradesh,2012.0,For Ransom,-0.2525356142744214,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.11937227036910748,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.21370893137379343,-0.25285499543109197
Arunachal Pradesh,2012.0,For Revenge,-0.2492444050027662,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.09434002249925864,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.17793545452799442,-0.2212090749395586,-0.24960000155403206
Arunachal Pradesh,2012.0,For Selling body parts,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Arunachal Pradesh,2012.0,For Slavery,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Arunachal Pradesh,2012.0,For unlawful activity,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Arunachal Pradesh,2012.0,Others,-0.17683780102635163,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.0383138048342391,-0.10697017248729422,-0.14209936823878785,0.08643076665736506,-0.22102860901179616,0.022220318437538095,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,0.0030750171964202644,-0.20620878780802826,-0.17799013625871424
Assam,2002.0,For Adoption,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Assam,2002.0,For Begging,-0.22949714937283494,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Assam,2002.0,For Illicit intercourse,0.007469918186340008,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,0.11087158299580137,-0.2109003634360554,0.5652863678289582,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,0.08254673947393097,0.004289520856640191
Assam,2002.0,For marriage,2.508788964644298,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.13073581930394768,0.028209946426103572,1.8875137872717644,-0.2109003634360554,12.696853854173666,-0.10237607949921654,-0.041908810802807485,-0.08743021866578708,2.9213510791160493,2.507379812315704
Assam,2002.0,For Prostitution,-0.21962352155786932,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.14944229308858886,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.17620821354496755,-0.22030505666049296
Assam,2002.0,For Ransom,-0.02544217453021207,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,0.435755688044934,-0.14944229308858886,0.7992892580161831,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,0.3852082352812957,-0.17620821354496755,-0.028260417913958814
Assam,2002.0,For Revenge,0.0897501499777202,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.0882316940364194,0.33213837766753307,0.022220318437538095,0.03782691190092743,-0.10237607949921654,-0.041908810802807485,-0.08743021866578708,0.1312976726514046,0.08566436778313771
Assam,2002.0,For Selling body parts,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Assam,2002.0,For Slavery,-0.21633231228621413,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.049417813882245074,-0.22753645591390592,-0.016633128541394152,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.07737408134776404,-0.2212090749395586,-0.21705006278343306
Assam,2002.0,For unlawful activity,-0.032024593073522484,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,0.6298250888158056,-0.19499722140335715,0.6050220231215219,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,0.4354889218714109,-0.20245871602514567,-0.03477040566807862
Assam,2002.0,Others,1.0343272109427648,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,1.522544332361815,1.048001536899606,2.2757202432156083,0.942043122063266,-0.10237607949921654,-0.041908810802807485,1.3304851431754612,0.6788081529522624,1.0198476104993293
Assam,2003.0,For Adoption,-0.245953195731111,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.2015050683054669,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.20620878780802826,-0.24634500767697215
Assam,2003.0,For Begging,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Assam,2003.0,For Illicit intercourse,0.15228312613916914,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,0.4297560811991794,-0.2109003634360554,0.4145836661352351,-0.10237607949921654,0.14730634244867408,-0.20810386648206353,0.24754989792076484,0.1475092514472758
Assam,2003.0,For marriage,2.93993737923113,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,4.12621312159752,-0.2109003634360554,7.447376411842312,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,3.4238606980223163,2.9044890653170117
Assam,2003.0,For Prostitution,-0.09126635996331622,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.03880889575272302,-0.2109003634360554,0.3894665491862813,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.029955414012546644,-0.09336029545515682
Assam,2003.0,For Ransom,0.023925964544616048,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,0.29990710750532384,-0.006269661242174237,-0.2109003634360554,0.4899350169820967,-0.10237607949921654,-0.041908810802807485,0.05335570378653545,0.0037952320333966413,0.020564490241939695
Assam,2003.0,For Revenge,0.05354684798951292,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,0.14465158688862653,0.06531665468103308,0.1776341063532671,0.3894665491862813,-0.10237607949921654,-0.041908810802807485,0.07346797842258153,0.030045734513574753,0.0498594351354788
Assam,2003.0,For Selling body parts,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Assam,2003.0,For Slavery,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
